Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Reactome	REACTOME_CELL_CYCLE	222	40	1.1990245056092738e-10	2.852917037949685e-09	ACTR1A:POLA2:POLD4:RAD9A:PDS5B:MAX:E2F4:PIAS4:SYCE2:RFC1:CCNA2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MSH5	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE
Reactome	REACTOME_HDMS_DEMETHYLATE_HISTONES	24	13	1.3783517622678477e-10	3.2283582681867247e-09	KDM2A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HDMS_DEMETHYLATE_HISTONES
Reactome	REACTOME_G2_M_CHECKPOINTS	66	20	6.259617983346778e-10	1.4435642087748955e-08	RAD9A:PIAS4:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_G2_M_CHECKPOINTS
Reactome	REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	22	12	6.556891166024925e-10	1.4892090693744487e-08	HIST1H2BB:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H2BI:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS
Reactome	REACTOME_DEUBIQUITINATION	97	24	1.1867414848417786e-09	2.6551126653400393e-08	AXIN1:RAD23A:CCNA2:HIST1H2AB:HIST1H2BB:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H2AD:HIST1H2BF:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEUBIQUITINATION
Reactome	REACTOME_GENE_EXPRESSION_TRANSCRIPTION	415	55	5.973397365124352e-09	1.316782742694324e-07	MEAF6:RAD9A:SP1:MAPKAPK5:PTPN11:FOXO1:MAX:ZNF839:AXIN1:ITGAL:CBFB:E2F4:BCL2L11:PPARG:THRB:CCNA2:TRPC3:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:ZKSCAN8:ZKSCAN4:ZKSCAN3:DDX39B:EHMT2:NELFE:MYB:ZKSCAN1:ZNF3:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GENE_EXPRESSION_TRANSCRIPTION
Reactome	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	32	13	1.238436189690568e-08	2.6904577512263207e-07	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES
Reactome	REACTOME_PROTEIN_UBIQUITINATION	28	12	2.2238839171769725e-08	4.7622885597832596e-07	HIST1H2BB:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H2BI:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PROTEIN_UBIQUITINATION
Reactome	REACTOME_METALLOPROTEASE_DUBS	17	9	1.418064042909286e-07	2.9939126765084786e-06	HIST1H2AB:HIST1H2AC:HIST1H2AD:HIST1H2AE:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H2AM	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_METALLOPROTEASE_DUBS
Reactome	REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS	7	6	2.9588094830428136e-07	6.160076965390525e-06	BTN3A2:BTN2A2:BTN3A1:BTN3A3:BTN2A1:BTN1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS
Reactome	REACTOME_DEVELOPMENTAL_BIOLOGY	299	40	7.698732781332488e-07	1.5808767724955343e-05	RPL6:PTPN11:FOXO1:CBFB:MAP2K2:ARPC2:ITSN1:PPARG:PAK2:TRPC3:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:TNF:MYB	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEVELOPMENTAL_BIOLOGY
Reactome	REACTOME_CELL_CYCLE_CHECKPOINTS	107	21	9.505974618813184e-07	1.9256021558920217e-05	RAD9A:PIAS4:CCNA2:HIST1H4A:HIST1H4B:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE_CHECKPOINTS
Reactome	REACTOME_INTERFERON_GAMMA_SIGNALING	27	8	0.00012433994224157676	0.002485140978934981	TRIM8:PTPN11:TRIM38:HLA-F:HLA-B:HLA-DQA1:HLA-DQB1:TRIM14	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERFERON_GAMMA_SIGNALING
Reactome	REACTOME_UCH_PROTEINASES	36	9	0.00019898843775851657	0.003924785107894952	HIST1H2AB:HIST1H2AC:HIST1H2AD:HIST1H2AE:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H2AM	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_UCH_PROTEINASES
Reactome	REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	393	41	0.00024978053494965956	0.004862610673890125	ACTR1A:BET1L:RAB15:AXIN1:NSF:EEF2:PIAS4:CALR:RAD23A:PPARG:THRB:CCNA2:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H2AM:HIST1H2BO:MUC3A:MUC3A:NANS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
Reactome	REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	17	6	0.00031269842495335905	0.00600942229493699	HIST1H4A:HIST1H4B:HIST1H4C:HIST1H4D:HIST1H4E:HIST1H4H	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS
Reactome	REACTOME_INTERLEUKIN_7_SIGNALING	19	6	0.0006188873979517015	0.011743192525691145	HIST1H3A:HIST1H3D:HIST1H3E:HIST1H3G:HIST1H3I:HIST1H3J	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_7_SIGNALING
Reactome	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	8	4	0.0007343900049531818	0.013760632717810244	HIST1H1A:HIST1H1C:HIST1H1E:HIST1H1B	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION
Reactome	REACTOME_LEADING_STRAND_SYNTHESIS	5	3	0.001955893408190051	0.03613970748839035	POLA2:POLD4:RFC1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_LEADING_STRAND_SYNTHESIS
Reactome	REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF	10	4	0.002001064524040293	0.03613970748839035	HIST1H1A:HIST1H1C:HIST1H1E:HIST1H1B	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF
Reactome	REACTOME_ANTIGEN_PRESENTATION:_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	10	4	0.002001064524040293	0.03613970748839035	CALR:HLA-F:HLA-B:TAP2:TAP2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ANTIGEN_PRESENTATION:_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC
Canonical_Pathways	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	58	42	8.066493442487523e-40	1.7738219080030065e-36	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:TNF:C2:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
Canonical_Pathways	REACTOME_HDACS_DEACETYLATE_HISTONES	50	33	3.0366886158820554e-29	3.33883913316232e-26	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HDACS_DEACETYLATE_HISTONES
Canonical_Pathways	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	35	28	7.699908007165271e-29	5.01217581381695e-26	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION
Canonical_Pathways	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	38	29	9.117191111990813e-29	5.01217581381695e-26	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION
Canonical_Pathways	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	36	28	3.2829816959317013e-28	1.2032127915589684e-25	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES
Canonical_Pathways	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	36	28	3.2829816959317013e-28	1.2032127915589684e-25	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3
Canonical_Pathways	REACTOME_DNA_METHYLATION	37	28	1.2787766170513866e-27	4.017185401279999e-25	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_METHYLATION
Canonical_Pathways	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	42	29	1.1507460291658195e-26	3.1631131476695466e-24	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS
Canonical_Pathways	REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	39	28	1.546585900489276e-26	3.778824883528797e-24	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE
Canonical_Pathways	REACTOME_AMYLOID_FIBER_FORMATION	40	28	4.884382139180024e-26	1.0740756324056871e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_AMYLOID_FIBER_FORMATION
Canonical_Pathways	REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	44	29	9.308921498182064e-26	1.860938034045669e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION
Canonical_Pathways	REACTOME_HATS_ACETYLATE_HISTONES	68	35	1.0389407472482029e-25	1.9038589193323318e-23	MEAF6:KANSL1:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HATS_ACETYLATE_HISTONES
Canonical_Pathways	REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	41	28	1.4594983341821688e-25	2.2924548834761353e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA
Canonical_Pathways	REACTOME_RHO_GTPASES_ACTIVATE_PKNS	41	28	1.4594983341821688e-25	2.2924548834761353e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASES_ACTIVATE_PKNS
Canonical_Pathways	REACTOME_MEIOTIC_RECOMBINATION	45	29	2.4808225761887204e-25	3.636885896692664e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MSH5	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MEIOTIC_RECOMBINATION
Canonical_Pathways	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION	46	29	6.360700566670887e-25	8.741987841318301e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION
Canonical_Pathways	REACTOME_GENE_SILENCING_BY_RNA	48	29	3.7671092951814315e-24	4.872866670649392e-22	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GENE_SILENCING_BY_RNA
Canonical_Pathways	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	52	30	4.079335309515461e-24	4.983587969791388e-22	CBFB:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MYB	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS
Canonical_Pathways	REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	45	28	7.361707162785067e-24	8.09419702548218e-22	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION
Canonical_Pathways	REACTOME_FORMATION_OF_THE_BETA_CATENIN:TCF_TRANSACTIVATING_COMPLEX	45	28	7.361707162785067e-24	8.09419702548218e-22	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_THE_BETA_CATENIN:TCF_TRANSACTIVATING_COMPLEX
Canonical_Pathways	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	53	30	8.907975688262954e-24	9.32792311356678e-22	CCNA2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP
Canonical_Pathways	REACTOME_TELOMERE_MAINTENANCE	35	25	1.0851914400441499e-23	1.0846981712077663e-21	POLA2:POLD4:RFC1:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TELOMERE_MAINTENANCE
